time,u1,u2,u3,u4,u5,y1,y2
7812,0.25631392,0.22990384,0.43438714,0.26959143,0.20315464,0.055666179,0.15789131
7813,0.25872364,0.23086174,0.43953087,0.25733372,0.20343607,0.0532155,0.15751598
7814,0.26113323,0.21872377,0.44185676,0.24614175,0.21189105,0.05076485,0.15714064
7815,0.25975098,0.19897601,0.43507043,0.28043177,0.2184698,0.048314185,0.1567653
7816,0.25672867,0.19315966,0.43407285,0.26569075,0.22658471,0.05128568,0.15638997
7817,0.25678476,0.19577173,0.44466373,0.2553494,0.22701858,0.061347699,0.15355868
7818,0.25684084,0.21868908,0.45555521,0.24750242,0.2161088,0.071409732,0.14751578
7819,0.25541932,0.23599895,0.45697648,0.24187819,0.214643,0.081471736,0.14147287
7820,0.25230919,0.23617301,0.45096359,0.2661027,0.2131772,0.064422955,0.15844431
7821,0.25159184,0.23033912,0.43976592,0.26513889,0.21674578,0.036098447,0.18416908
7822,0.25360927,0.20676018,0.43545579,0.26417508,0.22216948,0.039389844,0.18198463
7823,0.2556267,0.19119183,0.4337558,0.23429216,0.22313714,0.042681256,0.17980016
7824,0.25403519,0.20822294,0.42851363,0.22168282,0.2191382,0.045972653,0.17761571
7825,0.24831926,0.21532808,0.4256056,0.26658641,0.22218707,0.04926405,0.17543126
7826,0.24487857,0.20291166,0.42985834,0.29831392,0.22541207,0.052555447,0.17324681
7827,0.24403803,0.21893273,0.43780356,0.26664331,0.21849911,0.05584683,0.17106236
7828,0.24319749,0.2338046,0.43400726,0.21854189,0.21876296,0.059138256,0.16887789
7829,0.24627951,0.21821891,0.42763356,0.24385124,0.22259749,0.062429653,0.16669344
7830,0.2509026,0.19575439,0.42677537,0.24918074,0.22435669,0.06572105,0.16450898
7831,0.25216354,0.18776125,0.42537326,0.26620101,0.22457926,0.050610416,0.16232453
7832,0.25495413,0.2060637,0.42528855,0.30857585,0.21934928,0.035051808,0.16014006
7833,0.25949317,0.2167386,0.42097022,0.26535059,0.21687501,0.05037589,0.15795561
7834,0.26403221,0.20083935,0.42472281,0.26118896,0.22664334,0.065699972,0.15577116
7835,0.26551169,0.21471853,0.43286753,0.25974887,0.22608047,0.073989589,0.1535867
7836,0.26639701,0.22699567,0.43703279,0.25455548,0.21939618,0.073080279,0.15140225
7837,0.26487275,0.22614225,0.44009937,0.26087151,0.21326304,0.072170969,0.1492178
7838,0.26154973,0.21736549,0.4365946,0.25621108,0.21450604,0.071261659,0.14703334
7839,0.26365108,0.20184939,0.43592499,0.30681832,0.21658185,0.070352349,0.14484889
7840,0.26288908,0.21949004,0.43525537,0.28920839,0.21204373,0.06944304,0.14266443
7841,0.26387526,0.22138829,0.43713667,0.27713202,0.2166053,0.085903489,0.14130785
7842,0.26722639,0.19739132,0.44688852,0.25701607,0.22713585,0.10767394,0.14103385
7843,0.26672207,0.20620297,0.45750122,0.24154928,0.21719162,0.10668483,0.14075985
7844,0.26951265,0.21012118,0.46262584,0.28814245,0.21478747,0.10569575,0.14048585
7845,0.27379402,0.21130528,0.46518679,0.25800259,0.22157753,0.10470664,0.14021187
7846,0.27547509,0.22887636,0.46640574,0.24389648,0.21572582,0.10371752,0.13993787
7847,0.27550871,0.23295139,0.47294066,0.24037015,0.21237183,0.10272844,0.13966387
7848,0.27703298,0.23329953,0.47337521,0.24791074,0.2077983,0.10173933,0.13938988
7849,0.2789607,0.21102673,0.47211798,0.27225628,0.21562005,0.10075022,0.13911588
7850,0.27694328,0.19700818,0.47670693,0.25285464,0.2252948,0.099761111,0.13884189
7851,0.27623346,0.20087414,0.47418969,0.29894882,0.22089716,0.09877203,0.1385679
7852,0.27701805,0.19718235,0.47465981,0.2995612,0.22347697,0.097782919,0.1382939
7853,0.27780251,0.19211473,0.48379939,0.28804032,0.2246733,0.096793809,0.1380199
7854,0.27696574,0.21720877,0.48659263,0.27395712,0.2127119,0.095804727,0.1377459
7855,0.27427588,0.21757446,0.48425854,0.27348084,0.21312232,0.094815617,0.13747191
7856,0.27158616,0.18927625,0.48887117,0.32090172,0.22350066,0.093826506,0.13719792
7857,0.2674842,0.21048687,0.49172729,0.29586459,0.21878641,0.092837395,0.13692392
7858,0.2671816,0.22779684,0.49458341,0.29283685,0.21689822,0.091848314,0.13664993
7859,0.26922136,0.22299022,0.49608754,0.29496873,0.22052192,0.090754889,0.13637593
7860,0.27039811,0.21313373,0.494229,0.29373271,0.22216362,0.089525095,0.13610193
7861,0.27153008,0.20893708,0.49495191,0.30711305,0.22300815,0.088295301,0.13582795
7862,0.27207918,0.21771384,0.50099898,0.28935576,0.21835253,0.087065477,0.13555395
7863,0.27234816,0.20151849,0.50313357,0.2953089,0.22199945,0.085835683,0.13527995
7864,0.26929599,0.19040821,0.50321689,0.25029192,0.22980947,0.084605889,0.13500595
7865,0.2689037,0.1971998,0.5060662,0.26467025,0.22425115,0.083376066,0.13473196
7866,0.26851154,0.21466629,0.51007296,0.28131617,0.21254773,0.082146272,0.13445797
7867,0.2727348,0.23002588,0.51368068,0.26088276,0.20559397,0.080916478,0.13418397
7868,0.28223315,0.21447487,0.51907039,0.29094321,0.21266499,0.079686655,0.13390998
7869,0.28905106,0.18992059,0.52396271,0.28834651,0.22188242,0.078456861,0.13363598
7870,0.29280564,0.20042142,0.52510106,0.28677052,0.21586653,0.077227067,0.13336198
7871,0.29656022,0.22130115,0.52819633,0.26683591,0.21318494,0.084640156,0.11432358
7872,0.29456149,0.22913756,0.53720334,0.27822068,0.20884617,0.10335552,0.090240144
7873,0.29147947,0.22908532,0.5529667,0.28587466,0.20450716,0.12207089,0.091647656
7874,0.29184931,0.2319586,0.56414791,0.24546141,0.20843176,0.14078623,0.09305516
7875,0.28899148,0.23361298,0.55983778,0.29465128,0.21974798,0.14030699,0.094462672
7876,0.28942843,0.21217604,0.55576542,0.28624881,0.23085335,0.11472709,0.095870175
7877,0.29137565,0.2017797,0.56442125,0.27269838,0.2271593,0.10147981,0.097277688
7878,0.29074531,0.22563739,0.57013072,0.28271102,0.21361483,0.10435977,0.098685201
7879,0.29011498,0.22805784,0.57092332,0.28031838,0.21625327,0.10723976,0.1000927
7880,0.28948451,0.22656018,0.57434246,0.32315825,0.21130473,0.11011973,0.10150022
7881,0.2856963,0.22065691,0.57998639,0.30036618,0.20340089,0.11299972,0.10290772
7882,0.28308499,0.21280294,0.5768515,0.29250814,0.21759008,0.10529115,0.12756542
7883,0.28594295,0.22612491,0.5611852,0.26463607,0.22860165,0.083736087,0.18262721
7884,0.28880078,0.23615546,0.51682926,0.25218556,0.21737924,0.062180992,0.31849129
7885,0.28867759,0.22962529,0.47710592,0.27450135,0.21660506,0.040625912,0.45525997
7886,0.28804994,0.20261556,0.4985665,0.26201686,0.22318006,0.056219806,0.31660712
7887,0.28905308,0.19951587,0.5344224,0.27181961,0.21274309,0.12039313,0.11159863
7888,0.28812835,0.22504518,0.54659848,0.24520065,0.20230635,0.1557038,0.081198572
7889,0.28720376,0.21517135,0.56063038,0.26561134,0.20642631,0.15327105,0.083048437
7890,0.28627917,0.19408256,0.57852418,0.27484152,0.2207799,0.15083828,0.084898303
7891,0.28394234,0.20622032,0.58977918,0.2724149,0.21640595,0.1484055,0.086748178
7892,0.27999167,0.22577656,0.59356457,0.29055217,0.20408102,0.14597273,0.088598044
7893,0.28078743,0.2347625,0.58736039,0.25049618,0.21226629,0.11804533,0.090447919
7894,0.28339888,0.23093132,0.57717675,0.24619844,0.22271499,0.083420203,0.092297785
7895,0.28366408,0.22359977,0.58053573,0.2637177,0.22312518,0.083633869,0.09414766
7896,0.28596164,0.21418734,0.58401913,0.27303855,0.22570523,0.083847534,0.095997526
7897,0.2882592,0.19968994,0.58572051,0.26294669,0.22867201,0.0840612,0.097847391
7898,0.28815081,0.22023898,0.59280748,0.25635845,0.2237821,0.084274866,0.099697266
7899,0.28960783,0.22184112,0.60030995,0.29939112,0.21777794,0.084488532,0.10154713
7900,0.29003361,0.19758294,0.59999018,0.30114865,0.22510718,0.084702198,0.10339701
7901,0.28764649,0.21973391,0.59927952,0.2677205,0.21845807,0.084915834,0.10524687
7902,0.28983188,0.23441415,0.60141688,0.26047183,0.21224284,0.0851295,0.10709675
7903,0.29201742,0.23601629,0.60543456,0.2674879,0.21386108,0.085343166,0.10894661
7904,0.29137861,0.22762256,0.61655019,0.27450416,0.21210212,0.085556832,0.11079648
7905,0.2893948,0.21024301,0.62686229,0.28152023,0.21592493,0.085770498,0.11264635
7906,0.28956291,0.19221932,0.62833409,0.27684855,0.22029912,0.085984164,0.11449622
7907,0.28674987,0.21069584,0.63134737,0.28421906,0.21431865,0.086197829,0.1163461
7908,0.28464852,0.21727856,0.62820977,0.28640763,0.21963071,0.086411495,0.11819596
7909,0.28725419,0.19577183,0.61896083,0.27434252,0.22568177,0.086625161,0.12004584
7910,0.28636887,0.21781832,0.61720888,0.25788941,0.215761,0.086838798,0.1218957
7911,0.28549471,0.23298608,0.61964956,0.24603982,0.20978029,0.087052464,0.12374557
7912,0.28919308,0.22558515,0.61846069,0.25678929,0.21340375,0.086979767,0.12559544
7913,0.29289158,0.20998191,0.62086857,0.26842336,0.22201117,0.086532579,0.12744531
7914,0.29329504,0.2109397,0.6245364,0.26965938,0.21350953,0.086085363,0.12929518
7915,0.28993275,0.22285105,0.62372192,0.26546398,0.21133991,0.089488062,0.13114505
7916,0.2865706,0.20898922,0.62389958,0.27136042,0.22422746,0.097925256,0.1331399
7917,0.28556182,0.21945536,0.62681038,0.25156212,0.22474366,0.10636245,0.13532436
7918,0.28269269,0.21435284,0.62488076,0.27171185,0.22263854,0.092966311,0.13750881
7919,0.27903628,0.20268525,0.62237449,0.2828811,0.22536516,0.0690935,0.13969327
7920,0.28042324,0.23168005,0.61868206,0.28264286,0.22049847,0.068856747,0.14187773
7921,0.28181019,0.24249443,0.61350415,0.2747621,0.21721484,0.068619994,0.14406219
7922,0.28319715,0.21626842,0.61557449,0.25484277,0.22565809,0.068383241,0.14624664
7923,0.28181867,0.21066104,0.61913712,0.25745093,0.22104961,0.068146488,0.1484311
7924,0.27727963,0.23639932,0.62440521,0.26005888,0.20800961,0.067909735,0.15061555
7925,0.27587868,0.21807953,0.62895584,0.27422933,0.21362656,0.067672982,0.15280001
7926,0.27806408,0.21421367,0.62972113,0.26549795,0.22273844,0.067436229,0.15498447
7927,0.27813133,0.21224584,0.62893401,0.26414854,0.21885677,0.067199476,0.15716892
7928,0.27781744,0.2048447,0.6257882,0.26705143,0.21234838,0.066962722,0.15935337
7929,0.27983486,0.23415294,0.62351694,0.27119034,0.21175033,0.066725969,0.16153782
7930,0.27949865,0.21893294,0.62456648,0.28706525,0.22135449,0.066489187,0.16372229
7931,0.28000283,0.20777021,0.62056243,0.24546141,0.2242277,0.066252434,0.16590674
7932,0.28210996,0.22602043,0.62233898,0.24920326,0.21802419,0.066015681,0.16809119
7933,0.27908389,0.23075726,0.63025955,0.2581387,0.21944895,0.065778928,0.17027564
7934,0.27774186,0.21231542,0.63271391,0.25996439,0.2255176,0.065542175,0.17246011
7935,0.28139826,0.20975549,0.62854588,0.25427221,0.2147992,0.065305422,0.17464456
7936,0.28505467,0.21154915,0.61680713,0.25613187,0.21288779,0.058853815,0.17873684
7937,0.28871121,0.21236766,0.60814171,0.27987628,0.21464675,0.044275074,0.18532399
7938,0.2934072,0.21261132,0.60873615,0.25998148,0.21490473,0.037964581,0.19191113
7939,0.2948193,0.19725204,0.60551379,0.25428346,0.2277808,0.042466397,0.19849828
7940,0.2911208,0.21867174,0.61122608,0.2748188,0.21476425,0.046968212,0.18266474
7941,0.288756,0.21132284,0.61990922,0.29445848,0.21726198,0.051470043,0.15910303
7942,0.28450274,0.19072166,0.61462062,0.27881034,0.23116973,0.055971844,0.16377597
7943,0.27634925,0.19157487,0.6148133,0.28665713,0.23563773,0.060473675,0.16844888
7944,0.27109851,0.20569801,0.62127033,0.26769779,0.22632673,0.064975505,0.17312182
7945,0.26916527,0.20261566,0.61723348,0.27068009,0.22369978,0.069477306,0.17779476
7946,0.27074925,0.20094383,0.60814858,0.28317583,0.22706549,0.073979137,0.18246767
7947,0.27635302,0.2056979,0.60026624,0.27248286,0.2187395,0.075545719,0.20897577
7948,0.28195678,0.18864935,0.58912597,0.28746211,0.22101443,0.073273944,0.23899015
7949,0.28408247,0.20985997,0.58426378,0.24890853,0.21529194,0.071002168,0.23625019
7950,0.28223329,0.22109218,0.58194609,0.27238093,0.2106246,0.068730393,0.23351024
7951,0.28320831,0.20223252,0.59393353,0.28056788,0.22448568,0.066458618,0.20409641
7952,0.28486141,0.19855808,0.60731498,0.26164271,0.22596321,0.065083692,0.16884783
7953,0.28360047,0.21813177,0.60880999,0.27184796,0.2166522,0.064881642,0.1715831
7954,0.27947619,0.22983425,0.61152673,0.2859199,0.21338054,0.064679564,0.17431835
7955,0.27474658,0.23288181,0.60723299,0.2920773,0.21028453,0.064477514,0.17705362
7956,0.27306551,0.22246801,0.60292968,0.2737416,0.21381418,0.064275436,0.17978887
7957,0.27256118,0.20036918,0.6036881,0.27817524,0.21924374,0.064073357,0.18252414
7958,0.27340172,0.19789639,0.59877394,0.24889707,0.21977143,0.063871308,0.18525941
7959,0.27424226,0.21147956,0.59466602,0.23971233,0.21346262,0.063669229,0.18799466
7960,0.27508293,0.22802315,0.59555973,0.2795134,0.20969821,0.063467151,0.19072993
7961,0.2766033,0.2396385,0.5872538,0.30193112,0.21409585,0.063265101,0.19346518
7962,0.27890086,0.22088322,0.5775266,0.2869406,0.21951931,0.063063023,0.19620044
7963,0.28119842,0.19190576,0.57706739,0.28127093,0.22611565,0.062860944,0.19893571
7964,0.28085467,0.19148783,0.58341373,0.28444021,0.2233128,0.062658895,0.20167096
7965,0.27749252,0.21555439,0.58002195,0.25935201,0.20976857,0.062456816,0.20440623
7966,0.27671922,0.22314715,0.57643334,0.24120931,0.21009691,0.062254767,0.20714148
7967,0.27890462,0.19780925,0.58226037,0.26807193,0.21815318,0.062052688,0.20987675
7968,0.27575536,0.19303773,0.57923207,0.28697458,0.22307828,0.06185061,0.212612
7969,0.26949033,0.20507111,0.57616272,0.25550803,0.22527135,0.06164856,0.21534727
7970,0.26663236,0.2149277,0.57277094,0.26228887,0.22167697,0.061446482,0.21808254
7971,0.26808939,0.20277239,0.56884345,0.27019235,0.2242277,0.061244403,0.22081779
7972,0.26992741,0.19465721,0.56179742,0.25818414,0.23199082,0.061042354,0.22355306
7973,0.2701216,0.21625108,0.55295301,0.25892117,0.23142795,0.060840275,0.22628831
7974,0.27438051,0.21431794,0.55009418,0.26019117,0.2245558,0.060638226,0.22902358
7975,0.27863942,0.18727363,0.54744027,0.27243762,0.22502509,0.060436147,0.23175885
7976,0.28240139,0.20608104,0.54388994,0.26349092,0.21481116,0.060234068,0.22660317
7977,0.28339888,0.21116601,0.54395282,0.2705665,0.21219593,0.060032019,0.21112861
7978,0.28408247,0.18666407,0.5492223,0.28989998,0.228801,0.05982994,0.19565404
7979,0.28493874,0.20559353,0.56137922,0.26020243,0.22124919,0.065286818,0.18017948
7980,0.28312305,0.22618593,0.57206305,0.24226379,0.2017592,0.07814383,0.16470491
7981,0.28130748,0.23180187,0.57343779,0.25779853,0.20857224,0.091000871,0.14923035
7982,0.27949192,0.23479719,0.57042866,0.25526999,0.21214903,0.10385788,0.13375578
7983,0.27767623,0.21895029,0.57272995,0.26245896,0.21110538,0.093818965,0.12857541
7984,0.27466818,0.19620711,0.57828912,0.28548906,0.22190564,0.070254469,0.13685669
7985,0.27029724,0.18969418,0.57047237,0.25271853,0.2276694,0.068156066,0.14513796
7986,0.27071186,0.21134018,0.55892762,0.24478107,0.2193141,0.066057663,0.15341924
7987,0.27181021,0.21511911,0.55498922,0.28136161,0.2211786,0.06395926,0.16170052
7988,0.26743928,0.21189749,0.54863192,0.25991895,0.22134277,0.061860858,0.16998179
7989,0.26636339,0.22462725,0.54056371,0.26540728,0.21721484,0.059762455,0.17826307
7990,0.26905311,0.20021246,0.53761197,0.31080987,0.22565809,0.057664052,0.18654434
7991,0.27174297,0.21165363,0.53680297,0.29143094,0.2234303,0.05556562,0.19482562
7992,0.27223613,0.22629898,0.53536259,0.24515522,0.22066264,0.053467217,0.20310689
7993,0.27237626,0.21926374,0.53158816,0.24022258,0.22801533,0.051368829,0.21138817
7994,0.27498193,0.23319526,0.53146518,0.27224482,0.22440359,0.049270426,0.21452438
7995,0.27758773,0.22516722,0.53101966,0.25091556,0.21621833,0.047172009,0.21093241
7996,0.2801934,0.19641607,0.52879492,0.25091556,0.21899749,0.045073606,0.20734045
7997,0.28106541,0.20153594,0.52716048,0.26273117,0.22428633,0.044456191,0.20374848
7998,0.2799559,0.22793601,0.52789568,0.25358041,0.21809455,0.045775422,0.20015651
7999,0.27884639,0.23545898,0.53630554,0.27790323,0.21454122,0.047094668,0.19656455
8000,0.27773674,0.21969901,0.54655477,0.27547642,0.21963658,0.048413914,0.19297258
8001,0.27662723,0.19655545,0.55037567,0.24247911,0.22271499,0.04973316,0.18938063
8002,0.27617281,0.19009476,0.54687177,0.26869557,0.22435669,0.051052406,0.18578865
8003,0.27646693,0.21334291,0.54253704,0.29019492,0.21992387,0.052371652,0.18219668
8004,0.27676118,0.21677349,0.53720744,0.24571091,0.22314863,0.053690898,0.17829081
8005,0.2770553,0.20804887,0.53255295,0.25743565,0.22564659,0.05501013,0.17397446
8006,0.27497642,0.22946857,0.53219218,0.27977395,0.21701572,0.05632939,0.1696581
8007,0.27018522,0.2356855,0.53699155,0.27320863,0.21560832,0.057648622,0.16534174
8008,0.27040187,0.22720463,0.54460055,0.28341407,0.21781288,0.058967853,0.16102538
8009,0.27634185,0.20898932,0.54722438,0.27980813,0.21922029,0.061524128,0.156709
8010,0.28228184,0.19577183,0.54223367,0.2781867,0.21951345,0.065697992,0.15239264
8011,0.28615584,0.19885408,0.53716916,0.2930015,0.21716817,0.069871856,0.14807628
8012,0.2835109,0.21299456,0.54341988,0.28917441,0.21182069,0.07349943,0.14375992
8013,0.27956589,0.2075438,0.54700849,0.26228887,0.21582737,0.076412639,0.14150758
8014,0.27956589,0.19126142,0.55093598,0.27842474,0.22280482,0.079325819,0.14195435
8015,0.28003659,0.19094797,0.56089823,0.29669229,0.22978226,0.082239029,0.14240112
8016,0.28104524,0.19335118,0.56640273,0.26048027,0.2287426,0.085152209,0.14284789
8017,0.28265544,0.21194952,0.56574131,0.26277661,0.21435383,0.088065418,0.14329466
8018,0.284953,0.21724367,0.55930207,0.27344687,0.21200831,0.090978599,0.14374143
8019,0.28725056,0.19547573,0.54968694,0.31162611,0.22536516,0.088223972,0.1441882
8020,0.28572992,0.19486628,0.54738293,0.31371255,0.23132241,0.078057624,0.14463498
8021,0.28251342,0.20292044,0.54917859,0.28945769,0.22801556,0.067891247,0.14508175
8022,0.28234531,0.21689532,0.5491376,0.2922699,0.22565832,0.065695983,0.14552852
8023,0.28398161,0.20740453,0.5513733,0.25903456,0.23146313,0.07392449,0.14597529
8024,0.28242372,0.20973804,0.55351332,0.26045192,0.22314887,0.082152998,0.14642206
8025,0.27770904,0.23551122,0.55940046,0.26227761,0.20707149,0.090381476,0.14686883
8026,0.27625215,0.22467949,0.56088727,0.28201922,0.2100031,0.094877978,0.1473156
8027,0.27479513,0.20383456,0.55445079,0.31757925,0.2178952,0.094494113,0.14776237
8028,0.2730374,0.20536711,0.55490174,0.3057184,0.21477598,0.094110278,0.14820914
8029,0.27093605,0.20346887,0.55718935,0.31892866,0.21505718,0.093726442,0.14865591
8030,0.2715021,0.18758707,0.55820881,0.28582923,0.22277339,0.093342577,0.14910268
8031,0.27511642,0.21109642,0.55786717,0.26663185,0.21417793,0.092958741,0.14954945
8032,0.27453369,0.23143639,0.55602508,0.28486542,0.2094285,0.092574877,0.14999622
8033,0.27590101,0.20423515,0.55136233,0.28675906,0.22144831,0.092191041,0.15044299
8034,0.27980124,0.20601146,0.54914851,0.27475647,0.21820009,0.091807176,0.15088976
8035,0.27778381,0.2127856,0.54756603,0.27994424,0.21888022,0.09142334,0.15133653
8036,0.27576652,0.19493587,0.55299949,0.26207355,0.22827331,0.091039505,0.1517833
8037,0.2737491,0.19941139,0.56097751,0.25602974,0.22737038,0.09065564,0.15223007
8038,0.27384996,0.21426591,0.56207348,0.28195127,0.21590171,0.090271804,0.15267684
8039,0.27958835,0.21238501,0.56252443,0.28802926,0.21361483,0.089887939,0.15312361
8040,0.28215112,0.20698659,0.55797376,0.26253837,0.21864569,0.089504104,0.15357038
8041,0.27688356,0.23040891,0.55089498,0.25646058,0.21160961,0.089120268,0.15401714
8042,0.27161601,0.23303853,0.55118195,0.26931941,0.21183242,0.088736403,0.15446392
8043,0.26982654,0.2145967,0.55984869,0.26387652,0.21889195,0.088352567,0.15491068
8044,0.27452239,0.19803566,0.56705051,0.26808339,0.221343,0.087968702,0.15392526
8045,0.27628201,0.21595498,0.56463166,0.24762727,0.21413103,0.087584867,0.15106693
8046,0.27544698,0.22227639,0.55718116,0.25599556,0.21496337,0.087201002,0.1482086
8047,0.27922954,0.19920242,0.55283823,0.28609018,0.22113169,0.086817166,0.14535027
8048,0.27865811,0.20339928,0.55644733,0.25417007,0.21747305,0.086433331,0.14249194
8049,0.27572537,0.22581146,0.55757471,0.24472438,0.21394317,0.086049466,0.13963362
8050,0.27578145,0.21376084,0.56982735,0.28115754,0.22354757,0.088305985,0.13677529
8051,0.27583753,0.19396073,0.58746697,0.26422795,0.23005596,0.09401525,0.13391697
8052,0.27775019,0.19244563,0.59386251,0.27124703,0.2276049,0.099724515,0.13105864
8053,0.27835915,0.18758707,0.59577296,0.29783764,0.225072,0.10543378,0.12820031
8054,0.27505294,0.20587208,0.5963059,0.27208599,0.21657012,0.11114305,0.12534199
8055,0.27174673,0.21821891,0.59465782,0.27562398,0.21635904,0.11685231,0.12248366
8056,0.27021884,0.20106577,0.59509924,0.28734872,0.22740556,0.11374683,0.11962534
8057,0.26601601,0.20312063,0.6007773,0.27344687,0.22766377,0.099114408,0.1273862
8058,0.25957158,0.22530639,0.59632501,0.28603329,0.22284398,0.08448201,0.1490337
8059,0.26013951,0.23164515,0.58539393,0.26845733,0.21918511,0.069849584,0.1706812
8060,0.26462247,0.22786622,0.58028981,0.26014573,0.22001768,0.055217187,0.1923287
8061,0.26910556,0.21447466,0.58131742,0.26824201,0.22340685,0.047318218,0.20326734
8062,0.26882906,0.20912849,0.57883026,0.24891999,0.21969521,0.048224544,0.2002021
8063,0.26813417,0.2292247,0.56755066,0.25735623,0.21837599,0.049130869,0.19713685
8064,0.26745058,0.2365387,0.56433465,0.28320981,0.21085912,0.050037195,0.19407161
8065,0.26332051,0.23667787,0.56611119,0.28845246,0.20771058,0.050943521,0.19100638
8066,0.26273213,0.21856704,0.56788774,0.27013948,0.21764895,0.051849846,0.18794113
8067,0.26508577,0.19270683,0.56562104,0.25182669,0.22385245,0.052756187,0.18487589
8068,0.26703582,0.20738708,0.56278952,0.25888719,0.22225766,0.053662512,0.18181064
8069,0.26468232,0.23115763,0.56459343,0.28613542,0.21662875,0.054568823,0.1787454
8070,0.26232867,0.21727856,0.56639729,0.26791331,0.21970107,0.055475164,0.17568015
8071,0.25997517,0.2048098,0.56882613,0.26177862,0.2222518,0.056381504,0.17261491
8072,0.2559348,0.22394811,0.57196922,0.26799272,0.21284112,0.057287815,0.16954966
8073,0.24996671,0.21550215,0.57511231,0.26294669,0.21635904,0.058194155,0.16648442
8074,0.24694078,0.19467477,0.57145083,0.28495609,0.22488438,0.059100466,0.16341919
8075,0.24500189,0.21299456,0.56634533,0.26892235,0.21526849,0.060006807,0.16035393
8076,0.24509159,0.21658187,0.57259056,0.25912523,0.21565522,0.060913118,0.1572887
8077,0.24411657,0.21358677,0.58164267,0.27273235,0.21902094,0.061819458,0.15422344
8078,0.23838948,0.23056563,0.58043734,0.26784515,0.21019072,0.062725798,0.15115821
8079,0.23976796,0.2063597,0.57331209,0.2728572,0.21434773,0.063632109,0.14809297
8080,0.24437976,0.18783083,0.57578833,0.29079584,0.22305482,0.064538449,0.14502772
8081,0.24715367,0.21055656,0.58007796,0.28297177,0.22252737,0.065444761,0.14196248
8082,0.24992758,0.2240526,0.57886854,0.2498271,0.21669911,0.066351101,0.13889723
8083,0.25270149,0.22427912,0.58072979,0.2483076,0.2130991,0.067257412,0.13583199
8084,0.25433778,0.23316036,0.59000328,0.27195009,0.21101157,0.068163752,0.13276674
8085,0.254674,0.22656039,0.5933104,0.25485041,0.21837599,0.069070092,0.1297015
8086,0.25210746,0.23056563,0.59162681,0.27507975,0.22113193,0.069976403,0.12663625
8087,0.24849866,0.21794015,0.59613649,0.29851798,0.21957208,0.070882744,0.12357102
8088,0.24497943,0.19154018,0.59705207,0.28159964,0.22540011,0.071789055,0.13430083
8089,0.24253999,0.21095704,0.59224451,0.29077312,0.22513063,0.072695395,0.16307033
8090,0.24461336,0.23603363,0.58451247,0.30365447,0.21707435,0.073601706,0.19183983
8091,0.24668673,0.22056977,0.58845364,0.2457676,0.21832908,0.073910952,0.22060933
8092,0.25077377,0.19942883,0.58773483,0.22035632,0.22051043,0.073439339,0.23426324
8093,0.25716199,0.20191908,0.57492737,0.27337871,0.21723852,0.072967754,0.22815064
8094,0.26021603,0.22286839,0.56926981,0.29717982,0.21895058,0.07249617,0.22203802
8095,0.25945955,0.22053487,0.56830908,0.26421669,0.22643226,0.072024556,0.21592539
8096,0.26133119,0.21088735,0.57271627,0.25771912,0.22359447,0.071552971,0.20981279
8097,0.26259765,0.23174984,0.57212044,0.30075179,0.22041638,0.071081387,0.20370017
8098,0.26609442,0.21579825,0.57020723,0.3175113,0.22455604,0.070609773,0.19758755
8099,0.27281334,0.20508846,0.57923478,0.27170059,0.22004114,0.070138189,0.19147495
8100,0.27491469,0.22095301,0.5886477,0.26045192,0.21167997,0.069666575,0.18536233
8101,0.27485874,0.21983839,0.58693398,0.30588849,0.21104675,0.06919499,0.17924972
8102,0.27233699,0.20888473,0.58317867,0.29786036,0.22456753,0.069294181,0.1731371
8103,0.27169819,0.19180128,0.58398767,0.28347077,0.22781598,0.070139819,0.16702448
8104,0.26803331,0.20644673,0.58217561,0.22328173,0.21889195,0.070985428,0.16091188
8105,0.26135365,0.23248122,0.58243798,0.18297624,0.20537116,0.071831037,0.15479926
8106,0.26008343,0.23343891,0.59014543,0.2575605,0.20280871,0.072676646,0.1556488
8107,0.26120424,0.21618129,0.5905335,0.29940237,0.20676661,0.073522284,0.16560272
8108,0.26232491,0.21571132,0.58097577,0.2699316,0.20584022,0.074367893,0.17555663
8109,0.26500172,0.22964263,0.57051885,0.25887573,0.20450318,0.075213502,0.18551053
8110,0.26945671,0.22999098,0.56699855,0.27011314,0.21153926,0.076059111,0.19546444
8111,0.27391169,0.22824946,0.56995311,0.27980813,0.21560269,0.076904749,0.19414377
8112,0.27836668,0.22422687,0.57691981,0.30440296,0.21305196,0.077750358,0.17807938
8113,0.27917359,0.22981691,0.58457806,0.26493101,0.20881873,0.083762173,0.162015
8114,0.27581131,0.22137094,0.59591234,0.21918825,0.21284089,0.096529747,0.14595063
8115,0.27244916,0.20886728,0.60708812,0.23024412,0.22000009,0.10929735,0.12988625
8116,0.26987133,0.21745242,0.61131078,0.28620357,0.2174496,0.12206492,0.11382187
8117,0.26819025,0.21036494,0.60612058,0.31382594,0.22618601,0.10705315,0.11445795
8118,0.26650904,0.19345566,0.59864819,0.26802649,0.2351804,0.07080402,0.13693305
8119,0.26482796,0.18805725,0.5984323,0.24462245,0.22759318,0.05428741,0.15940818
8120,0.26542199,0.1922889,0.59543951,0.2718367,0.22511867,0.037770785,0.18188328
8121,0.26861603,0.19878449,0.58104413,0.27631558,0.22938732,0.031628234,0.2043584
